Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],Latest Year Available [YR20080],"Latest Year Available, period 1990-1995 [YR19950]","Latest Year Available, period 1996-2000 [YR20006]","Latest Year Available, period 2001-2008 [YR20081]"
046. Southern Africa Power Pool,CC_SAPP,"Customers, high and medium voltage (% of total number of customers)",AFELE153,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.57055821085535
046. Southern Africa Power Pool,CC_SAPP,"Customers, high and medium voltage (number)",AFELE172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13434.7166666667
046. Southern Africa Power Pool,CC_SAPP,"Customers, high voltage (number)",AFELE171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1004.83333333333
046. Southern Africa Power Pool,CC_SAPP,"Customers, low voltage (number)",AFELE173,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,624599.3
046. Southern Africa Power Pool,CC_SAPP,"Customers, medium voltage (number)",AFELE175,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12831.8166666667
046. Southern Africa Power Pool,CC_SAPP,"Effective tariff, consumption 100kWh/month (US cents/kWh)",AFELE127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.41145834872179
046. Southern Africa Power Pool,CC_SAPP,"Effective tariff, consumption 150kWh/month (US cents/kWh)",AFELE128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.61956971088049
046. Southern Africa Power Pool,CC_SAPP,"Effective tariff, consumption 200kWh/month (US cents/kWh)",AFELE129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.72362539195984
046. Southern Africa Power Pool,CC_SAPP,"Effective tariff, consumption 300kWh/month (US cents/kWh)",AFELE130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.92367508893617
046. Southern Africa Power Pool,CC_SAPP,"Effective tariff, consumption 400kWh/month (US cents/kWh)",AFELE131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.99927814410268
046. Southern Africa Power Pool,CC_SAPP,"Effective tariff, consumption 500kWh/month (US cents/kWh)",AFELE132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.0437510883137
046. Southern Africa Power Pool,CC_SAPP,"Effective tariff, consumption 50kWh/month (US cents/kWh)",AFELE133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.30234891587847
046. Southern Africa Power Pool,CC_SAPP,Electricity billed per commercial/medium voltage customer (kWh/customer),AFELE136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203869.799498568
046. Southern Africa Power Pool,CC_SAPP,Electricity billed per industrial/high voltage customer (kWh/customer),AFELE134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15625908.9376558
046. Southern Africa Power Pool,CC_SAPP,Electricity billed per residential/low voltage customer (kWh/customer),AFELE135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2723.78310935347
046. Southern Africa Power Pool,CC_SAPP,Electricity billed to commercial/medium voltage customers (GWh/year),AFELE137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1525.56181350075
046. Southern Africa Power Pool,CC_SAPP,Electricity billed to industrial/high voltage customers (GWh/year),AFELE138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14373.0482302857
046. Southern Africa Power Pool,CC_SAPP,Electricity billed to residential/low voltage customers (GWh/year),AFELE139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1799.92869899133
046. Southern Africa Power Pool,CC_SAPP,Electricity connections per employee (number),AFELE140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,259.542955358224
046. Southern Africa Power Pool,CC_SAPP,Electrification rate (% of popul. with electricity connection in utility service area),AFELE143,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.3220220186345
046. Southern Africa Power Pool,CC_SAPP,Hidden costs due to under-collection (% of GDP),AFELE168,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,Hidden costs due to under-collection (% of revenue),AFELE169,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.83551916416981
046. Southern Africa Power Pool,CC_SAPP,Hidden costs due to under-collection (% of total hidden costs),AFELE170,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.59534497708738
046. Southern Africa Power Pool,CC_SAPP,Labor costs (% of operational costs),AFELE158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.2134853575902
046. Southern Africa Power Pool,CC_SAPP,Labor costs (LCU/year),AFELE159,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,Labor costs (USD/year),AFELE160,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194537126.047475
046. Southern Africa Power Pool,CC_SAPP,Operational costs (LCU/year),AFELE178,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,Operational costs (USD/year),AFELE179,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,635030095.958587
046. Southern Africa Power Pool,CC_SAPP,Prepayment meters (% of all meters),AFELE187,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.1839814356798
046. Southern Africa Power Pool,CC_SAPP,Residential/low voltage customers with operating meters (% of residential customers),AFELE189,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.2063202072708
046. Southern Africa Power Pool,CC_SAPP,Revenue (LCU/year),AFELE193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,Revenue (USD/year),AFELE194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,831561273.584371
046. Southern Africa Power Pool,CC_SAPP,Revenue from commercial/medium voltage customers (LCU/year),AFELE195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,Revenue from commercial/medium voltage customers (USD/year),AFELE196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114207330.751879
046. Southern Africa Power Pool,CC_SAPP,Revenue from customers of all voltage levels (USD/year),AFELE199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,608487784.931078
046. Southern Africa Power Pool,CC_SAPP,Revenue from high voltage+medium voltage customers (% of total revenue),AFELE198,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.9834747862146
046. Southern Africa Power Pool,CC_SAPP,Revenue from high voltage+medium voltage customers (USD/year),AFELE197,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,448040381.492104
046. Southern Africa Power Pool,CC_SAPP,Revenue from industrial/high voltage customers (LCU/year),AFELE200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,Revenue from industrial/high voltage customers (USD/year),AFELE201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1168415677.59079
046. Southern Africa Power Pool,CC_SAPP,Revenue from residential/low voltage customers (LCU/year),AFELE202,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,Revenue from residential/low voltage customers (USD/year),AFELE203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160447403.438974
046. Southern Africa Power Pool,CC_SAPP,"Revenue per high voltage customer, annual, electricity (USD/customer/year)",AFELE190,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,309068.014422038
046. Southern Africa Power Pool,CC_SAPP,"Revenue per low voltage customer, annual, electricity (USD/customer/year)",AFELE191,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,249.641596908369
046. Southern Africa Power Pool,CC_SAPP,"Revenue per medium voltage customer, annual, electricity (USD/customer/year)",AFELE192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5514739.01686519
046. Southern Africa Power Pool,CC_SAPP,"Revenue per unit, electricity (US cents/kWh)",AFELE120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1210437289266
046. Southern Africa Power Pool,CC_SAPP,System losses (% of generation),AFELE209,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2920729534308
046. Southern Africa Power Pool,CC_SAPP,"Unit operational expenses, annual (LCU/kWh)",AFELE116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
046. Southern Africa Power Pool,CC_SAPP,"Unit operational expenses, annual (US cents/kWh)",AFELE117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.88952578853652
047. Western Africa Power Pool,CC_WAPP,Average residential connection charge (LCU/connection),AFELE118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Average residential connection charge (USD/connection),AFELE119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255.740986717268
047. Western Africa Power Pool,CC_WAPP,"Collection rate, implicit: ratio of unit revenue collected to tariff (%)",AFELE154,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.3715326815644
047. Western Africa Power Pool,CC_WAPP,"Collection rate, reported by utility (% of billing)",AFELE126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.14
047. Western Africa Power Pool,CC_WAPP,"Cost of electricity per unit, capital, historical (US cents/kWh)",AFELE111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.20752715946094
047. Western Africa Power Pool,CC_WAPP,"Cost of electricity per unit, LRMC, optimal trade scenario (US cents/kWh)",AFELE114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.125
047. Western Africa Power Pool,CC_WAPP,"Cost of electricity per unit, LRMC, trade stagnation scenario (US cents/kWh)",AFELE115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.375
047. Western Africa Power Pool,CC_WAPP,"Cost of electricity per unit, operating, historical (US cents/kWh)",AFELE112,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0075358608411
047. Western Africa Power Pool,CC_WAPP,"Cost of electricity per unit, total, historical (US cents/kWh)",AFELE113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.2126386836283
047. Western Africa Power Pool,CC_WAPP,"Cost recovery ratio, historical (%)",AFELE150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.3790394453671
047. Western Africa Power Pool,CC_WAPP,"Cost recovery ratio, LRMC (%)",AFELE155,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.6806434296334
047. Western Africa Power Pool,CC_WAPP,"Customers, all voltage levels (number)",AFELE174,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,875460.222222222
047. Western Africa Power Pool,CC_WAPP,"Customers, high and medium voltage (% of total number of customers)",AFELE153,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.96055100413595
047. Western Africa Power Pool,CC_WAPP,"Customers, high and medium voltage (number)",AFELE172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78795
047. Western Africa Power Pool,CC_WAPP,"Customers, high voltage (number)",AFELE171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2173.5
047. Western Africa Power Pool,CC_WAPP,"Customers, low voltage (number)",AFELE173,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,796665.222222222
047. Western Africa Power Pool,CC_WAPP,"Customers, medium voltage (number)",AFELE175,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76863
047. Western Africa Power Pool,CC_WAPP,"Effective tariff, consumption 100kWh/month (US cents/kWh)",AFELE127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0272964680852
047. Western Africa Power Pool,CC_WAPP,"Effective tariff, consumption 150kWh/month (US cents/kWh)",AFELE128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0999317326912
047. Western Africa Power Pool,CC_WAPP,"Effective tariff, consumption 200kWh/month (US cents/kWh)",AFELE129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.1600552612386
047. Western Africa Power Pool,CC_WAPP,"Effective tariff, consumption 300kWh/month (US cents/kWh)",AFELE130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.0046321099867
047. Western Africa Power Pool,CC_WAPP,"Effective tariff, consumption 400kWh/month (US cents/kWh)",AFELE131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5972317706514
047. Western Africa Power Pool,CC_WAPP,"Effective tariff, consumption 500kWh/month (US cents/kWh)",AFELE132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9527915670503
047. Western Africa Power Pool,CC_WAPP,"Effective tariff, consumption 50kWh/month (US cents/kWh)",AFELE133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8474801082583
047. Western Africa Power Pool,CC_WAPP,Electricity billed per commercial/medium voltage customer (kWh/customer),AFELE136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,553874.169770409
047. Western Africa Power Pool,CC_WAPP,Electricity billed per industrial/high voltage customer (kWh/customer),AFELE134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22903276.6976505
047. Western Africa Power Pool,CC_WAPP,Electricity billed per residential/low voltage customer (kWh/customer),AFELE135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1543.5976438994
047. Western Africa Power Pool,CC_WAPP,Electricity billed to commercial/medium voltage customers (GWh/year),AFELE137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,981.123876718135
047. Western Africa Power Pool,CC_WAPP,Electricity billed to industrial/high voltage customers (GWh/year),AFELE138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,889.030044444444
047. Western Africa Power Pool,CC_WAPP,Electricity billed to residential/low voltage customers (GWh/year),AFELE139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1807.17996666667
047. Western Africa Power Pool,CC_WAPP,Electricity connections per employee (number),AFELE140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152.683927894687
047. Western Africa Power Pool,CC_WAPP,Electrification rate (% of popul. with electricity connection in utility service area),AFELE143,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8016894886773
047. Western Africa Power Pool,CC_WAPP,Hidden costs due to under-collection (% of GDP),AFELE168,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Hidden costs due to under-collection (% of revenue),AFELE169,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.1605506787977
047. Western Africa Power Pool,CC_WAPP,Hidden costs due to under-collection (% of total hidden costs),AFELE170,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.0453295282666
047. Western Africa Power Pool,CC_WAPP,Labor costs (% of operational costs),AFELE158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.0206230924582
047. Western Africa Power Pool,CC_WAPP,Labor costs (LCU/year),AFELE159,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Labor costs (USD/year),AFELE160,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46778216.2505661
047. Western Africa Power Pool,CC_WAPP,Operational costs (LCU/year),AFELE178,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Operational costs (USD/year),AFELE179,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,259086824.58956
047. Western Africa Power Pool,CC_WAPP,Prepayment meters (% of all meters),AFELE187,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.72402411033281
047. Western Africa Power Pool,CC_WAPP,Residential/low voltage customers with operating meters (% of residential customers),AFELE189,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4156240737646
047. Western Africa Power Pool,CC_WAPP,Revenue (LCU/year),AFELE193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Revenue (USD/year),AFELE194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,252451560.696381
047. Western Africa Power Pool,CC_WAPP,Revenue from commercial/medium voltage customers (LCU/year),AFELE195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Revenue from commercial/medium voltage customers (USD/year),AFELE196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68991498.2590912
047. Western Africa Power Pool,CC_WAPP,Revenue from customers of all voltage levels (USD/year),AFELE199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263691404.485332
047. Western Africa Power Pool,CC_WAPP,Revenue from high voltage+medium voltage customers (% of total revenue),AFELE198,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.7513991325213
047. Western Africa Power Pool,CC_WAPP,Revenue from high voltage+medium voltage customers (USD/year),AFELE197,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151462092.661643
047. Western Africa Power Pool,CC_WAPP,Revenue from industrial/high voltage customers (LCU/year),AFELE200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Revenue from industrial/high voltage customers (USD/year),AFELE201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82470594.4025514
047. Western Africa Power Pool,CC_WAPP,Revenue from residential/low voltage customers (LCU/year),AFELE202,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,Revenue from residential/low voltage customers (USD/year),AFELE203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112229311.82369
047. Western Africa Power Pool,CC_WAPP,"Revenue per high voltage customer, annual, electricity (USD/customer/year)",AFELE190,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3275948.67522807
047. Western Africa Power Pool,CC_WAPP,"Revenue per low voltage customer, annual, electricity (USD/customer/year)",AFELE191,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200.366170217987
047. Western Africa Power Pool,CC_WAPP,"Revenue per medium voltage customer, annual, electricity (USD/customer/year)",AFELE192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,330944366.265634
047. Western Africa Power Pool,CC_WAPP,"Revenue per unit, electricity (US cents/kWh)",AFELE120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.7689865182558
047. Western Africa Power Pool,CC_WAPP,System losses (% of generation),AFELE209,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.2867866751318
047. Western Africa Power Pool,CC_WAPP,"Unit operational expenses, annual (LCU/kWh)",AFELE116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
047. Western Africa Power Pool,CC_WAPP,"Unit operational expenses, annual (US cents/kWh)",AFELE117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.9663208883473
048. Countries with predominantly hydro generation,CC_HYG,Average residential connection charge (LCU/connection),AFELE118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
048. Countries with predominantly hydro generation,CC_HYG,Average residential connection charge (USD/connection),AFELE119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,122.324978315513
048. Countries with predominantly hydro generation,CC_HYG,"Collection rate, implicit: ratio of unit revenue collected to tariff (%)",AFELE154,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.4096034998293
048. Countries with predominantly hydro generation,CC_HYG,"Collection rate, reported by utility (% of billing)",AFELE126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.1125
048. Countries with predominantly hydro generation,CC_HYG,"Cost of electricity per unit, capital, historical (US cents/kWh)",AFELE111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.61771020106184
048. Countries with predominantly hydro generation,CC_HYG,"Cost of electricity per unit, LRMC, optimal trade scenario (US cents/kWh)",AFELE114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.64285714285714
048. Countries with predominantly hydro generation,CC_HYG,"Cost of electricity per unit, LRMC, trade stagnation scenario (US cents/kWh)",AFELE115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.5
048. Countries with predominantly hydro generation,CC_HYG,"Cost of electricity per unit, operating, historical (US cents/kWh)",AFELE112,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.01227747996418
048. Countries with predominantly hydro generation,CC_HYG,"Cost of electricity per unit, total, historical (US cents/kWh)",AFELE113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8878471712032
048. Countries with predominantly hydro generation,CC_HYG,"Cost recovery ratio, historical (%)",AFELE150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.9017940340894
048. Countries with predominantly hydro generation,CC_HYG,"Cost recovery ratio, LRMC (%)",AFELE155,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111.943303340249
048. Countries with predominantly hydro generation,CC_HYG,"Customers, all voltage levels (number)",AFELE174,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,433893.869047619
048. Countries with predominantly hydro generation,CC_HYG,"Customers, high and medium voltage (% of total number of customers)",AFELE153,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.28344306632749
048. Countries with predominantly hydro generation,CC_HYG,"Customers, high and medium voltage (number)",AFELE172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15527.4404761905
048. Countries with predominantly hydro generation,CC_HYG,"Customers, high voltage (number)",AFELE171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,252
048. Countries with predominantly hydro generation,CC_HYG,"Customers, low voltage (number)",AFELE173,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,418366.428571429
048. Countries with predominantly hydro generation,CC_HYG,"Customers, medium voltage (number)",AFELE175,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15329.4404761905
048. Countries with predominantly hydro generation,CC_HYG,"Effective tariff, consumption 100kWh/month (US cents/kWh)",AFELE127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.40749160745352
048. Countries with predominantly hydro generation,CC_HYG,"Effective tariff, consumption 150kWh/month (US cents/kWh)",AFELE128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.74176955637164
048. Countries with predominantly hydro generation,CC_HYG,"Effective tariff, consumption 200kWh/month (US cents/kWh)",AFELE129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.88237380256765
048. Countries with predominantly hydro generation,CC_HYG,"Effective tariff, consumption 300kWh/month (US cents/kWh)",AFELE130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1253117172455
048. Countries with predominantly hydro generation,CC_HYG,"Effective tariff, consumption 400kWh/month (US cents/kWh)",AFELE131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3456797112748
048. Countries with predominantly hydro generation,CC_HYG,"Effective tariff, consumption 500kWh/month (US cents/kWh)",AFELE132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4949141265921
048. Countries with predominantly hydro generation,CC_HYG,"Effective tariff, consumption 50kWh/month (US cents/kWh)",AFELE133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.99526546679755
048. Countries with predominantly hydro generation,CC_HYG,Electricity billed per commercial/medium voltage customer (kWh/customer),AFELE136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,474590.342681763
048. Countries with predominantly hydro generation,CC_HYG,Electricity billed per industrial/high voltage customer (kWh/customer),AFELE134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59110632.06454
048. Countries with predominantly hydro generation,CC_HYG,Electricity billed per residential/low voltage customer (kWh/customer),AFELE135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1943.24903052716
048. Countries with predominantly hydro generation,CC_HYG,Electricity billed to commercial/medium voltage customers (GWh/year),AFELE137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,504.934179769231
048. Countries with predominantly hydro generation,CC_HYG,Electricity billed to industrial/high voltage customers (GWh/year),AFELE138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,892.332090909091
048. Countries with predominantly hydro generation,CC_HYG,Electricity billed to residential/low voltage customers (GWh/year),AFELE139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,784.684290186667
048. Countries with predominantly hydro generation,CC_HYG,Electricity connections per employee (number),AFELE140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160.531426141218
048. Countries with predominantly hydro generation,CC_HYG,Electrification rate (% of popul. with electricity connection in utility service area),AFELE143,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.335230026906
048. Countries with predominantly hydro generation,CC_HYG,Hidden costs due to under-collection (% of GDP),AFELE168,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
048. Countries with predominantly hydro generation,CC_HYG,Hidden costs due to under-collection (% of revenue),AFELE169,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.5262617685402
048. Countries with predominantly hydro generation,CC_HYG,Hidden costs due to under-collection (% of total hidden costs),AFELE170,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.7153373218523
048. Countries with predominantly hydro generation,CC_HYG,Labor costs (% of operational costs),AFELE158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0295763038501
048. Countries with predominantly hydro generation,CC_HYG,Labor costs (LCU/year),AFELE159,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
048. Countries with predominantly hydro generation,CC_HYG,Labor costs (USD/year),AFELE160,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30419833.5813298
